line_no,line_up,station_num,station_0,name_0,station_1,name_1,station_2,name_2,station_3,name_3,station_4,name_4,station_5,name_5,station_6,name_6,station_7,name_7,station_8,name_8,station_9,name_9,station_10,name_10,station_11,name_11,station_12,name_12,station_13,name_13,station_14,name_14,station_15,name_15,station_16,name_16,station_17,name_17,station_18,name_18,station_19,name_19,station_20,name_20,station_21,name_21,station_22,name_22,station_23,name_23,station_24,name_24,station_25,name_25,station_26,name_26,station_27,name_27,station_28,name_28,station_29,name_29,station_30,name_30,station_31,name_31,station_32,name_32,station_33,name_33,station_34,name_34,station_35,name_35,station_36,name_36,station_37,name_37,station_38,name_38,station_39,name_39,station_40,name_40,station_41,name_41,station_42,name_42,station_43,name_43,station_44,name_44,station_45,name_45,station_46,name_46,station_47,name_47,station_48,name_48,station_49,name_49,station_50,name_50,station_51,name_51,station_52,name_52,station_53,name_53,station_54,name_54,station_55,name_55,station_56,name_56,station_57,name_57,station_58,name_58,station_59,name_59,station_60,name_60,station_61,name_61,station_62,name_62,station_63,name_63,station_64,name_64,station_65,name_65,station_66,name_66,station_67,name_67,station_68,name_68,station_69,name_69,station_70,name_70,station_71,name_71,station_72,name_72,station_73,name_73,station_74,name_74,station_75,name_75,station_76,name_76,station_77,name_77,station_78,name_78,station_79,name_79,station_80,name_80,station_81,name_81,station_82,name_82,station_83,name_83,station_84,name_84,station_85,name_85,station_86,name_86,station_87,name_87,station_88,name_88,station_89,name_89,station_90,name_90,station_91,name_91,station_92,name_92,station_93,name_93,station_94,name_94,station_95,name_95,station_96,name_96,station_97,name_97,station_98,name_98,station_99,name_99,station_100,name_100,station_101,name_101,station_102,name_102,station_103,name_103,station_104,name_104,station_105,name_105,station_106,name_106,station_107,name_107,station_108,name_108,station_109,name_109,station_110,name_110,station_111,name_111,station_112,name_112,station_113,name_113,station_114,name_114,station_115,name_115,station_116,name_116,station_117,name_117,station_118,name_118,station_119,name_119,station_120,name_120,station_121,name_121,station_122,name_122,station_123,name_123,station_124,name_124,station_125,name_125,station_126,name_126
723路,1,16,4384,铁锅店,4258,天籁湾,2013,红光农场,155,北辰西道京福路,156,北辰西道高铁桥,3782,双青新家园,2092,韩家墅市场,3020,龙洲道,2745,刘园苗圃,2743,刘园村,147,北辰医院,146,北辰中医医院,1628,化工大楼,3770,双街新家园,501,柴楼新庄园,502,柴楼新庄园站(柴楼新庄园公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725路,0,21,240,本溪路站(本溪路公交站),3268,宁城楼,238,本溪路地铁站,2196,佳园南里,2199,佳园里,2201,佳宁里,5128,西横堤地铁站,2741,刘园地铁站,2743,刘园村,147,北辰医院,146,北辰中医医院,1628,化工大楼,5984,砖瓦厂,2145,九十二中,3770,双街新家园,501,柴楼新庄园,5414,杨堤,3702,上蒲口,2986,郎园,1815,汉沟,4826,小街新苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725路,1,21,4826,小街新苑,1815,汉沟,2986,郎园,3702,上蒲口,5414,杨堤,501,柴楼新庄园,3770,双街新家园,2145,九十二中,5984,砖瓦厂,1628,化工大楼,146,北辰中医医院,147,北辰医院,2743,刘园村,2741,刘园地铁站,5128,西横堤地铁站,2201,佳宁里,2199,佳园里,2196,佳园南里,238,本溪路地铁站,3985,绥中南楼,240,本溪路站(本溪路公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766路,0,15,3021,龙洲道站(龙洲道公交站),1133,第二儿童医院,2741,刘园地铁站,2743,刘园村,147,北辰医院,146,北辰中医医院,1628,化工大楼,3468,汽贸园,3776,双辰中路,3774,双街镇政府,3775,双辰东路,3735,双原道口,151,北辰开发区管委会,400,城际美景东门,3493,清水源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766路,1,15,3493,清水源,400,城际美景东门,151,北辰开发区管委会,3735,双原道口,3775,双辰东路,3774,双街镇政府,3776,双辰中路,3468,汽贸园,1628,化工大楼,146,北辰中医医院,147,北辰医院,2743,刘园村,2741,刘园地铁站,1133,第二儿童医院,3021,龙洲道站(龙洲道公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752路,0,30,1574,高新公寓,4961,新源道,1644,华堂,2635,开源道口,5642,逸仙科技工业园,3486,泉达路口,2211,傑麦,4270,天鹅湖度假村,1327,福源道口,182,博盛园,5440,杨村六中,3581,如家快捷酒店,1963,海达家乐一店,4513,武清文化公园,4501,武清人民医院,5648,邮政局,5692,雍阳桥,5317,友谊商厦,1142,第六城,4515,武清新客运站,6006,紫韵花苑,4133,天和林溪(静湖西区),1640,华北城,3183,南北辛庄,3770,双街新家园,147,北辰医院,2741,刘园地铁站,3605,瑞景中学,582,辰达北路,3021,龙洲道站(龙洲道公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752路,1,29,3021,龙洲道站(龙洲道公交站),582,辰达北路,3605,瑞景中学,2741,刘园地铁站,147,北辰医院,3770,双街新家园,3183,南北辛庄,1640,华北城,4133,天和林溪(静湖西区),6006,紫韵花苑,4515,武清新客运站,1142,第六城,5317,友谊商厦,5648,邮政局,4501,武清人民医院,4513,武清文化公园,1963,海达家乐一店,3581,如家快捷酒店,5440,杨村六中,182,博盛园,1327,福源道口,4270,天鹅湖度假村,2211,傑麦,3486,泉达路口,5642,逸仙科技工业园,2635,开源道口,1644,华堂,4961,新源道,1574,高新公寓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764路,0,21,3632,荣居园(双青新家园公交站),3633,荣康园,3782,双青新家园,2092,韩家墅市场,3020,龙洲道,2743,刘园村,148,北辰大厦,5511,瀛台里,4025,顺和里,1166,都旺新城,1638,华北农机仓库,2172,交管北辰支队,1882,浩物北辰汽车园(蓝玺冷链物流),2746,刘安庄,5032,秀水馨苑,5033,秀河花园,5293,云鼎花园,4581,王朝酒厂,1586,高新大道津围线,152,北辰科技园,2074,花香漫城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764路,1,21,2074,花香漫城,152,北辰科技园,1586,高新大道津围线,4581,王朝酒厂,5293,云鼎花园,5033,秀河花园,5032,秀水馨苑,2746,刘安庄,1882,浩物北辰汽车园(蓝玺冷链物流),2172,交管北辰支队,1638,华北农机仓库,1166,都旺新城,4025,顺和里,5511,瀛台里,148,北辰大厦,2743,刘园村,3020,龙洲道,2092,韩家墅市场,3782,双青新家园,3633,荣康园,3632,荣居园(双青新家园公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909路,0,37,4184,天津公交新能源基地公交站,1882,浩物北辰汽车园(蓝玺冷链物流),2172,交管北辰支队,4383,铁东路地道,1638,华北农机仓库,1166,都旺新城,4025,顺和里,5511,瀛台里,148,北辰大厦,2743,刘园村,2741,刘园地铁站,1133,第二儿童医院,3506,秋瑞家园,3609,瑞景西道,3607,瑞景小学,4064,听景园,583,辰达路,3622,瑞贤花园,3618,瑞秀园,2198,佳园新里,2199,佳园里,2196,佳园南里,4164,天平桥(商业大学东门),933,大明道,5603,跃升里,6036,赵苑小区,477,曹庄地铁站,5722,中北镇工业园管委会,483,曹庄欣苑,1360,阜锦道,5715,中北小学,3492,清枫园,1135,第二夏利厂,5714,中北大道,1634,华亭国际,5716,中北斜村委会(溪华苑),2991,雷庄花卉市场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909路,1,37,2991,雷庄花卉市场,5716,中北斜村委会(溪华苑),1634,华亭国际,5714,中北大道,1135,第二夏利厂,3492,清枫园,5715,中北小学,1360,阜锦道,483,曹庄欣苑,5722,中北镇工业园管委会,477,曹庄地铁站,6036,赵苑小区,5603,跃升里,933,大明道,4164,天平桥(商业大学东门),2196,佳园南里,2199,佳园里,2198,佳园新里,3618,瑞秀园,3622,瑞贤花园,583,辰达路,4064,听景园,3607,瑞景小学,3609,瑞景西道,3506,秋瑞家园,1133,第二儿童医院,2741,刘园地铁站,2743,刘园村,148,北辰大厦,5511,瀛台里,4025,顺和里,1166,都旺新城,1638,华北农机仓库,4383,铁东路地道,2172,交管北辰支队,1882,浩物北辰汽车园(蓝玺冷链物流),4184,天津公交新能源基地公交站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319路,0,9,5128,西横堤地铁站,2741,刘园地铁站,149,北辰工业园(京宝工业园),1856,河北工业大学分院校门口,1854,河北工业大学分院教学楼,1855,河北工业大学分院教师公寓,1858,河北工业大学分院西区,1857,河北工业大学分院活动中心,1853,河北工业大学分院东区(文澜阁),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319路,1,9,1853,河北工业大学分院东区(文澜阁),1857,河北工业大学分院活动中心,1858,河北工业大学分院西区,1855,河北工业大学分院教师公寓,1854,河北工业大学分院教学楼,1856,河北工业大学分院校门口,149,北辰工业园(京宝工业园),2741,刘园地铁站,5128,西横堤地铁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811路,0,21,1980,淮河道公交站,1977,淮兴园,1984,淮祥园,1978,淮和园,401,宸宜花园,1165,都市桃源公寓,3346,普祥里,4358,田园小区,4407,万科新城(普济河东道),4139,天士力,3813,四机床,3110,磨床厂(LG电子),152,北辰科技园,2315,景观路,2316,景远路高新大道,5334,宜兴埠工业区管委会,1584,高新大道,2309,景祥路,150,北辰开发区站(北辰开发区公交站),2992,雷沃,3258,南车宿舍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811路,1,20,3258,南车宿舍,2992,雷沃,2309,景祥路,1584,高新大道,5334,宜兴埠工业区管委会,2316,景远路高新大道,2315,景观路,152,北辰科技园,3110,磨床厂(LG电子),3813,四机床,4139,天士力,4407,万科新城(普济河东道),4358,田园小区,3346,普祥里,1165,都市桃源公寓,401,宸宜花园,1978,淮和园,1984,淮祥园,1977,淮兴园,1980,淮河道公交站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地铁5号线(建设中),0,28,153,北辰科技园北,820,丹河道,,,6012,职业大学,1981,淮河道地铁站(淮河道),2979,辽河北道,5333,宜兴埠北,5870,张兴庄[地铁站],5902,志成路,3867,思源道,2287,建昌道[地铁站],2519,金钟河大街[地铁站],5401,月牙河,4846,幸福公园地铁站(幸福公园),5535,益寿里(靖江路),440,成林道,2355,津塘路,4364,田庄(直沽),4632,下瓦房地铁站(下瓦房),5125,西楼(围堤道),4474,文化中心[地铁站],4386,天津宾馆,6014,肿瘤医院,4041,体育中心,2734,凌宾路,442,昌凌路,5725,中医一附院,2789,李七庄[地铁站],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地铁5号线(建设中),1,28,2789,李七庄[地铁站],5725,中医一附院,442,昌凌路,2734,凌宾路,4041,体育中心,6014,肿瘤医院,4386,天津宾馆,4474,文化中心[地铁站],5125,西楼(围堤道),4632,下瓦房地铁站(下瓦房),4364,田庄(直沽),2355,津塘路,440,成林道,5535,益寿里(靖江路),4846,幸福公园地铁站(幸福公园),5401,月牙河,2519,金钟河大街[地铁站],2287,建昌道[地铁站],3867,思源道,5902,志成路,5870,张兴庄[地铁站],5333,宜兴埠北,2979,辽河北道,1981,淮河道地铁站(淮河道),6012,职业大学,,,820,丹河道,153,北辰科技园北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332路,0,9,3767,双环村站(双环村公交站),573,辰兴路,575,辰旺路,2741,刘园地铁站,3020,龙洲道,2092,韩家墅市场,154,北辰西道,1241,凤河桥,2093,韩家墅集团,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332路,1,9,2093,韩家墅集团,1241,凤河桥,154,北辰西道,2092,韩家墅市场,3020,龙洲道,2741,刘园地铁站,575,辰旺路,573,辰兴路,3767,双环村站(双环村公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734路,0,19,2744,刘园站(刘园公交站),3020,龙洲道,2092,韩家墅市场,3782,双青新家园,156,北辰西道高铁桥,155,北辰西道京福路,1141,第六中药厂,3740,双口镇,3737,双口三村,3736,双口一村,5504,渔坝口,3396,前丁庄村(京福公路),1715,后丁庄村(京福公路),779,东肖庄村(京福公路),614,陈咀镇政府,1482,格兰庭苑,613,陈咀桥,612,陈咀村,373,万兴工业园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734路,1,21,373,万兴工业园,612,陈咀村,613,陈咀桥,1482,格兰庭苑,614,陈咀镇政府,779,东肖庄村(京福公路),1715,后丁庄村(京福公路),3396,前丁庄村(京福公路),5504,渔坝口,3736,双口一村,3737,双口三村,3740,双口镇,1141,第六中药厂,155,北辰西道京福路,156,北辰西道高铁桥,3782,双青新家园,2092,韩家墅市场,3020,龙洲道,6000,紫瑞园西门(辰旺路),2741,刘园地铁站,2744,刘园站(刘园公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318路,0,7,5367,引河里北道站(引河北里公交站),5953,泽天下,5372,御龙湾,159,北运河桥,2743,刘园村,5998,紫瑞园(辰兴路),2741,刘园地铁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318路,1,6,2741,刘园地铁站,2743,刘园村,159,北运河桥,5372,御龙湾,5953,泽天下,5367,引河里北道站(引河北里公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612路,0,26,4129,天南大新址公交站,3218,南开大学新校西门,1900,海教园管委会,4201,天津大学新校东门,2314,景蓬道,,,2312,景荔道,2313,景荷道,5238,香堤苑,2367,津港高速辅路,160,北里八口,3019,龙津园,2834,柳杨道,917,大寺中学,3566,仁居锦园,851,大任庄,5005,汐岸国际,3063,梅江会展中心地铁站,4192,天津国际老龄村,5316,友谊南路桥,6004,紫金山路蓝水园,5995,紫桂苑,2466,金山里,3333,平泉道,3870,手表厂,3210,南开大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612路,1,28,3210,南开大学,3870,手表厂,4138,天塔,1765,天塔南(原环湖医院),2466,金山里,5995,紫桂苑,6004,紫金山路蓝水园,5864,左江道地铁站,5316,友谊南路桥,4192,天津国际老龄村,3063,梅江会展中心地铁站,5005,汐岸国际,851,大任庄,3566,仁居锦园,917,大寺中学,2834,柳杨道,3019,龙津园,160,北里八口,2367,津港高速辅路,5238,香堤苑,2313,景荷道,2312,景荔道,,,2314,景蓬道,4201,天津大学新校东门,1900,海教园管委会,3218,南开大学新校西门,4129,天南大新址公交站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703路,0,30,4598,王顶堤北站(王顶堤北公交站),5616,迎水西里,5612,迎水东里,2980,迎风道地铁站(原理工大学),1525,观园公寓,5661,阳光100,5028,秀川路,2884,理工大学主校区东门,2885,理工大学主校区,521,程华欣苑,3589,榕园,5227,鑫福家园,5274,于台桥,5707,中兴桥,5709,中兴道,4458,外环线九十五中学,2366,津淄桥,5481,永旺超市,3067,梅江康城,3156,倪黄庄,5839,周庄子村口,3566,仁居锦园,917,大寺中学,3565,仁居鑫园,5326,壹零壹汽车广场,3314,诺尔电气,3019,龙津园,160,北里八口,2367,津港高速辅路,3763,双港新家园北公交站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703路,1,30,3763,双港新家园北公交站,2367,津港高速辅路,160,北里八口,3019,龙津园,3314,诺尔电气,5326,壹零壹汽车广场,3565,仁居鑫园,917,大寺中学,3566,仁居锦园,5839,周庄子村口,3156,倪黄庄,3067,梅江康城,5481,永旺超市,2366,津淄桥,4458,外环线九十五中学,5709,中兴道,5707,中兴桥,5274,于台桥,5227,鑫福家园,3589,榕园,521,程华欣苑,2885,理工大学主校区,2884,理工大学主校区东门,5028,秀川路,5661,阳光100,1525,观园公寓,2980,迎风道地铁站(原理工大学),5612,迎水东里,5616,迎水西里,4598,王顶堤北站(王顶堤北公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704路,0,70,1713,同心路公交站(海河教育园二号公交站),4693,咸水沽五中,3927,津南水岸华庭,4689,咸水沽一中,1197,二道桥,3347,普红馨苑,2342,津南大剧院,2341,津南图书馆,5547,育才里,4696,咸水沽医院,3112,米兰花园,2502,金石南里,184,博雅花园,5691,雅馨路天桥,1112,电子信息职业学院,1602,一号公交首末站(海河教育园一号公交站),1918,海河教育园管理中心,5016,现代职业技术学院南门,5688,雅言路天桥,5214,辛柴路,1736,后辛庄,5814,中辛庄,4034,首创光和城,4073,唐庄子,4482,文教厂,1915,海河医院,2457,金凤里,5225,鑫港园,3765,双港装饰城(港鑫湾家居装饰城),3761,双港工业园区,4207,天津寝园,3265,南马集,4919,新家园路,4468,微山南路,3762,双港新家园北,2367,津港高速辅路,160,北里八口,3019,龙津园,2834,柳杨道,3008,龙居六区,920,大寺镇政府,4654,兴华二支路,4656,兴华四支路,4655,兴华五支路,5188,西青开发区管委会,2860,洛卡小镇,3067,梅江康城,3156,倪黄庄,5839,周庄子村口,851,大任庄,4457,外环十六号桥,4609,解放南路地铁站(原卫津桥),2327,江水道,3475,汽配城,5971,珠江道,3986,绥江道,3614,瑞江花园菊苑,3066,梅江小区,545,翠水园,2966,蓝水园,3062,梅江中学,4879,新世纪城,4426,五一阳光,2004,环湖中路,2393,纪庄子前街,2788,李七庄,4044,体育学院,4046,体育宾馆,228,宾水道(卫津南路),4039,体北站(体院北公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
